0:18:ed	ACCUTECH INTERNATIONAL CO., LTD.
0:18:ee	Videology Imaging Solutions, Inc.
0:18:ef	Escape Communications, Inc.
0:18:f	Nokia Danmark A/S
0:18:f0	JOYTOTO Co., Ltd.
0:18:f1	Chunichi Denshi Co.,LTD.
0:18:f2	Beijing Tianyu Communication Equipment Co., Ltd
0:18:f3	ASUSTek COMPUTER INC.
0:18:f4	EO TECHNICS Co., Ltd.
0:18:f5	Shenzhen Streaming Video Technology Company Limited
0:18:f6	Thomson Telecom Belgium
0:18:f7	Kameleon Technologies
0:18:f8	Cisco-Linksys LLC
0:18:f9	VVOND, Inc.
0:18:fa	Yushin Precision Equipment Co.,Ltd.
0:18:fb	Compro Technology
0:18:fc	Altec Electronic AG
0:18:fd	Optimal Technologies International Inc.
0:18:fe	Hewlett Packard
0:18:ff	PowerQuattro Co.
0:19:0	Intelliverese - DBA Voicecom
0:19:1	F1MEDIA
0:19:10	Knick Elektronische Messgeraete GmbH & Co. KG
0:19:11	Just In Mobile Information Technologies (Shanghai) Co., Ltd.
0:19:12	Welcat Inc
0:19:13	Chuang-Yi Network Equipment Co.Ltd.
0:19:14	Winix Co., Ltd
0:19:15	TECOM Co., Ltd.
0:19:16	PayTec AG
0:19:17	Posiflex Inc.
0:19:18	Interactive Wear AG
0:19:19	ASTEL Inc.
0:19:1a	IRLINK
0:19:1b	Sputnik Engineering AG
0:19:2	Cambridge Consultants Ltd
0:19:3	Bigfoot Networks Inc
0:19:4	WB Electronics Sp. z o.o.
0:19:5	SCHRACK Seconet AG
0:19:6	Cisco Systems
0:19:7	Cisco Systems
0:19:8	Duaxes Corporation
0:19:9	Devi A/S
0:19:a	HASWARE INC.
0:19:b	Southern Vision Systems, Inc.
0:19:c	Encore Electronics, Inc.
0:19:d	IEEE 1394c
0:19:e	Atech Technology Co., Ltd.
0:19:f	Advansus Corp.
0:1:0	EQUIP'TRANS
0:1:1	PRIVATE
0:1:10	Gotham Networks
0:1:11	iDigm Inc.
0:1:12	Shark Multimedia Inc.
0:1:13	OLYMPUS CORPORATION
0:1:14	KANDA TSUSHIN KOGYO CO., LTD.
0:1:15	EXTRATECH CORPORATION
0:1:16	Netspect Technologies, Inc.
0:1:17	CANAL +
0:1:18	EZ Digital Co., Ltd.
0:1:19	RTUnet (Australia)
0:1:1a	EEH DataLink GmbH
0:1:1b	Unizone Technologies, Inc.
0:1:1c	Universal Talkware Corporation
0:1:1d	Centillium Communications
0:1:1e	Precidia Technologies, Inc.
0:1:1f	RC Networks, Inc.
0:1:2	3COM CORPORATION
0:1:20	OSCILLOQUARTZ S.A.
0:1:21	Watchguard Technologies, Inc.
0:1:22	Trend Communications, Ltd.
0:1:23	DIGITAL ELECTRONICS CORP.
0:1:24	Acer Incorporated
0:1:25	YAESU MUSEN CO., LTD.
0:1:26	PAC Labs
0:1:27	OPEN Networks Pty Ltd
0:1:28	EnjoyWeb, Inc.
0:1:29	DFI Inc.
0:1:2a	Telematica Sistems Inteligente
0:1:2b	TELENET Co., Ltd.
0:1:2c	Aravox Technologies, Inc.
0:1:2d	Komodo Technology
0:1:2e	PC Partner Ltd.
0:1:2f	Twinhead International Corp
0:1:3	3COM CORPORATION
0:1:30	Extreme Networks
0:1:31	Detection Systems, Inc.
0:1:32	Dranetz - BMI
0:1:33	KYOWA Electronic Instruments C
0:1:34	SIG Positec Systems AG
0:1:35	KDC Corp.
0:1:36	CyberTAN Technology, Inc.
0:1:37	IT Farm Corporation
0:1:38	XAVi Technologies Corp.
0:1:39	Point Multimedia Systems
0:1:3a	SHELCAD COMMUNICATIONS, LTD.
0:1:3b	BNA SYSTEMS
0:1:3c	TIW SYSTEMS
0:1:3d	RiscStation Ltd.
0:1:3e	Ascom Tateco AB
0:1:3f	Neighbor World Co., Ltd.
0:1:4	DVICO Co., Ltd.
0:1:40	Sendtek Corporation
0:1:41	CABLE PRINT
0:1:42	Cisco Systems, Inc.
0:1:43	Cisco Systems, Inc.
0:1:44	EMC Corporation
0:1:45	WINSYSTEMS, INC.
0:1:46	Tesco Controls, Inc.
0:1:47	Zhone Technologies
0:1:48	X-traWeb Inc.
0:1:49	T.D.T. Transfer Data Test GmbH
0:1:4a	Sony Corporation
0:1:4b	Ennovate Networks, Inc.
0:1:4c	Berkeley Process Control
0:1:4d	Shin Kin Enterprises Co., Ltd
0:1:4e	WIN Enterprises, Inc.
0:1:4f	ADTRAN INC
0:1:5	BECKHOFF GmbH
0:1:50	GILAT COMMUNICATIONS, LTD.
0:1:51	Ensemble Communications
0:1:52	CHROMATEK INC.
0:1:53	ARCHTEK TELECOM CORPORATION
0:1:54	G3M Corporation
0:1:55	Promise Technology, Inc.
0:1:56	FIREWIREDIRECT.COM, INC.
0:1:57	SYSWAVE CO., LTD
0:1:58	Electro Industries/Gauge Tech
0:1:59	S1 Corporation
0:1:5a	Digital Video Broadcasting
0:1:5b	ITALTEL S.p.A/RF-UP-I
0:1:5c	CADANT INC.
0:1:5d	Sun Microsystems, Inc
0:1:5e	BEST TECHNOLOGY CO., LTD.
0:1:5f	DIGITAL DESIGN GmbH
0:1:6	Tews Datentechnik GmbH
0:1:60	ELMEX Co., LTD.
0:1:61	Meta Machine Technology
0:1:62	Cygnet Technologies, Inc.
0:1:63	Cisco Systems, Inc.
0:1:64	Cisco Systems, Inc.
0:1:65	AirSwitch Corporation
0:1:66	TC GROUP A/S
0:1:67	HIOKI E.E. CORPORATION
0:1:68	VITANA CORPORATION
0:1:69	Celestix Networks Pte Ltd.
0:1:6a	ALITEC
0:1:6b	LightChip, Inc.
0:1:6c	FOXCONN
0:1:6d	CarrierComm Inc.
0:1:6e	Conklin Corporation
0:1:6f	HAITAI ELECTRONICS CO., LTD.
0:1:7	Leiser GmbH
0:1:70	ESE Embedded System Engineer'g
0:1:71	Allied Data Technologies
0:1:72	TechnoLand Co., LTD.
0:1:73	AMCC
0:1:74	CyberOptics Corporation
0:1:75	Radiant Communications Corp.
0:1:76	Orient Silver Enterprises
0:1:77	EDSL
0:1:78	MARGI Systems, Inc.
0:1:79	WIRELESS TECHNOLOGY, INC.
0:1:7a	Chengdu Maipu Electric Industrial Co., Ltd.
0:1:7b	Heidelberger Druckmaschinen AG
0:1:7c	AG-E GmbH
0:1:7d	ThermoQuest
0:1:7e	ADTEK System Science Co., Ltd.
0:1:7f	Experience Music Project
0:1:8	AVLAB Technology, Inc.
0:1:80	AOpen, Inc.
0:1:81	Nortel Networks
0:1:82	DICA TECHNOLOGIES AG
0:1:83	ANITE TELECOMS
0:1:84	SIEB & MEYER AG
0:1:85	Aloka Co., Ltd.
0:1:86	Uwe Disch
0:1:87	i2SE GmbH
0:1:88	LXCO Technologies ag
0:1:89	Refraction Technology, Inc.
0:1:8a	ROI COMPUTER AG
0:1:8b	NetLinks Co., Ltd.
0:1:8c	Mega Vision
0:1:8d	AudeSi Technologies
0:1:8e	Logitec Corporation
0:1:8f	Kenetec, Inc.
0:1:9	Nagano Japan Radio Co., Ltd.
0:1:90	SMK-M
0:1:91	SYRED Data Systems
0:1:92	Texas Digital Systems
0:1:93	Hanbyul Telecom Co., Ltd.
0:1:94	Capital Equipment Corporation
0:1:95	Sena Technologies, Inc.
0:1:96	Cisco Systems, Inc.
0:1:97	Cisco Systems, Inc.
0:1:98	Darim Vision
0:1:99	HeiSei Electronics
0:1:9a	LEUNIG GmbH
0:1:9b	Kyoto Microcomputer Co., Ltd.
0:1:9c	JDS Uniphase Inc.
0:1:9d	E-Control Systems, Inc.
0:1:9e	ESS Technology, Inc.
0:1:9f	Phonex Broadband
0:1:a	CIS TECHNOLOGY INC.
0:1:a0	Infinilink Corporation
0:1:a1	Mag-Tek, Inc.
0:1:a2	Logical Co., Ltd.
0:1:a3	GENESYS LOGIC, INC.
0:1:a4	Microlink Corporation
0:1:a5	Nextcomm, Inc.
0:1:a6	Scientific-Atlanta Arcodan A/S
0:1:a7	UNEX TECHNOLOGY CORPORATION
0:1:a8	Welltech Computer Co., Ltd.
0:1:a9	BMW AG
0:1:aa	Airspan Communications, Ltd.
0:1:ab	Main Street Networks
0:1:ac	Sitara Networks, Inc.
0:1:ad	Coach Master International  d.b.a. CMI Worldwide, Inc.
0:1:ae	Trex Enterprises
0:1:af	Motorola Computer Group
0:1:b	Space CyberLink, Inc.
0:1:b0	Fulltek Technology Co., Ltd.
0:1:b1	General Bandwidth
0:1:b2	Digital Processing Systems, Inc.
0:1:b3	Precision Electronic Manufacturing
0:1:b4	Wayport, Inc.
0:1:b5	Turin Networks, Inc.
0:1:b6	SAEJIN T&M Co., Ltd.
0:1:b7	Centos, Inc.
0:1:b8	Netsensity, Inc.
0:1:b9	SKF Condition Monitoring
0:1:ba	IC-Net, Inc.
0:1:bb	Frequentis
0:1:bc	Brains Corporation
0:1:bd	Peterson Electro-Musical Products, Inc.
0:1:be	Gigalink Co., Ltd.
0:1:bf	Teleforce Co., Ltd.
0:1:c	System Talks Inc.
0:1:c0	CompuLab, Ltd.
0:1:c1	Vitesse Semiconductor Corporation
0:1:c2	ARK Research Corp.
0:1:c3	Acromag, Inc.
0:1:c4	NeoWave, Inc.
0:1:c5	Simpler Networks
0:1:c6	Quarry Technologies
0:1:c7	Cisco Systems, Inc.
0:1:c8	CONRAD CORP. *also* THOMAS CONRAD CORP.
0:1:c9	Cisco Systems, Inc.
0:1:ca	Geocast Network Systems, Inc.
0:1:cb	EVR
0:1:cc	Japan Total Design Communication Co., Ltd.
0:1:cd	ARtem
0:1:ce	Custom Micro Products, Ltd.
0:1:cf	Alpha Data Parallel Systems, Ltd.
0:1:d	CORECO, INC.
0:1:d0	VitalPoint, Inc.
0:1:d1	CoNet Communications, Inc.
0:1:d2	MacPower Peripherals, Ltd.
0:1:d3	PAXCOMM, Inc.
0:1:d4	Leisure Time, Inc.
0:1:d5	HAEDONG INFO & COMM CO., LTD
0:1:d6	MAN Roland Druckmaschinen AG
0:1:d7	F5 Networks, Inc.
0:1:d8	Teltronics, Inc.
0:1:d9	Sigma, Inc.
0:1:da	WINCOMM Corporation
0:1:db	Freecom Technologies GmbH
0:1:dc	Activetelco
0:1:dd	Avail Networks
0:1:de	Trango Systems, Inc.
0:1:df	ISDN Communications, Ltd.
0:1:e	Bri-Link Technologies Co., Ltd
0:1:e0	Fast Systems, Inc.
0:1:e1	Kinpo Electronics, Inc.
0:1:e2	Ando Electric Corporation
0:1:e3	Siemens AG
0:1:e4	Sitera, Inc.
0:1:e5	Supernet, Inc.
0:1:e6	Hewlett-Packard Company
0:1:e7	Hewlett-Packard Company
0:1:e8	Force10 Networks, Inc.
0:1:e9	Litton Marine Systems B.V.
0:1:ea	Cirilium Corp.
0:1:eb	C-COM Corporation
0:1:ec	Ericsson Group
0:1:ed	SETA Corp.
0:1:ee	Comtrol Europe, Ltd.
0:1:ef	Camtel Technology Corp.
0:1:f	McDATA Corporation
0:1:f0	Tridium, Inc.
0:1:f1	Innovative Concepts, Inc.
0:1:f2	Mark of the Unicorn, Inc.
0:1:f3	QPS, Inc.
0:1:f4	Enterasys Networks
0:1:f5	ERIM S.A.
0:1:f6	Association of Musical Electronics Industry
0:1:f7	Image Display Systems, Inc.
0:1:f8	Adherent Systems, Ltd.
0:1:f9	TeraGlobal Communications Corp.
0:1:fa	HOROSCAS
0:1:fb	DoTop Technology, Inc.
0:1:fc	Keyence Corporation
0:1:fd	Digital Voice Systems, Inc.
0:1:fe	DIGITAL EQUIPMENT CORPORATION
0:1:ff	Data Direct Networks, Inc.
0:1c:7c	PERQ SYSTEMS CORPORATION
0:20:0	LEXMARK INTERNATIONAL, INC.
0:20:1	DSP SOLUTIONS, INC.
0:20:10	JEOL SYSTEM TECHNOLOGY CO. LTD
0:20:11	CANOPUS CO., LTD.
0:20:12	CAMTRONICS MEDICAL SYSTEMS
0:20:13	DIVERSIFIED TECHNOLOGY, INC.
0:20:14	GLOBAL VIEW CO., LTD.
0:20:15	ACTIS COMPUTER SA
0:20:16	SHOWA ELECTRIC WIRE & CABLE CO
0:20:17	ORBOTECH
0:20:18	CIS TECHNOLOGY INC.
0:20:19	OHLER GmbH
0:20:1a	MRV Communications, Inc.
0:20:1b	NORTHERN TELECOM/NETWORK
0:20:1c	EXCEL, INC.
0:20:1d	KATANA PRODUCTS
0:20:1e	NETQUEST CORPORATION
0:20:1f	BEST POWER TECHNOLOGY, INC.
0:20:2	SERITECH ENTERPRISE CO., LTD.
0:20:20	MEGATRON COMPUTER INDUSTRIES PTY, LTD.
0:20:21	ALGORITHMS SOFTWARE PVT. LTD.
0:20:22	NMS Communications
0:20:23	T.C. TECHNOLOGIES PTY. LTD
0:20:24	PACIFIC COMMUNICATION SCIENCES
0:20:25	CONTROL TECHNOLOGY, INC.
0:20:26	AMKLY SYSTEMS, INC.
0:20:27	MING FORTUNE INDUSTRY CO., LTD
0:20:28	WEST EGG SYSTEMS, INC.
0:20:29	TELEPROCESSING PRODUCTS, INC.
0:20:2a	N.V. DZINE
0:20:2b	ADVANCED TELECOMMUNICATIONS MODULES, LTD.
0:20:2c	WELLTRONIX CO., LTD.
0:20:2d	TAIYO CORPORATION
0:20:2e	DAYSTAR DIGITAL
0:20:2f	ZETA COMMUNICATIONS, LTD.
0:20:3	PIXEL POWER LTD.
0:20:30	ANALOG & DIGITAL SYSTEMS
0:20:31	ERTEC GmbH
0:20:32	ALCATEL TAISEL
0:20:33	SYNAPSE TECHNOLOGIES, INC.
0:20:34	ROTEC INDUSTRIEAUTOMATION GMBH
0:20:35	IBM CORPORATION
0:20:36	BMC SOFTWARE
0:20:37	SEAGATE TECHNOLOGY
0:20:38	VME MICROSYSTEMS INTERNATIONAL CORPORATION
0:20:39	SCINETS
0:20:3a	DIGITAL BI0METRICS INC.
0:20:3b	WISDM LTD.
0:20:3c	EUROTIME AB
0:20:3d	NOVAR ELECTRONICS CORPORATION
0:20:3e	LogiCan Technologies, Inc.
0:20:3f	JUKI CORPORATION
0:20:4	YAMATAKE-HONEYWELL CO., LTD.
0:20:40	Motorola Broadband Communications Sector
0:20:41	DATA NET
0:20:42	DATAMETRICS CORP.
0:20:43	NEURON COMPANY LIMITED
0:20:44	GENITECH PTY LTD
0:20:45	ION Networks, Inc.
0:20:46	CIPRICO, INC.
0:20:47	STEINBRECHER CORP.
0:20:48	Marconi Communications
0:20:49	COMTRON, INC.
0:20:4a	PRONET GMBH
0:20:4b	AUTOCOMPUTER CO., LTD.
0:20:4c	MITRON COMPUTER PTE LTD.
0:20:4d	INOVIS GMBH
0:20:4e	NETWORK SECURITY SYSTEMS, INC.
0:20:4f	DEUTSCHE AEROSPACE AG
0:20:5	SIMPLE TECHNOLOGY
0:20:50	KOREA COMPUTER INC.
0:20:51	Verilink Corporation
0:20:52	RAGULA SYSTEMS
0:20:53	HUNTSVILLE MICROSYSTEMS, INC.
0:20:54	EASTERN RESEARCH, INC.
0:20:55	ALTECH CO., LTD.
0:20:56	NEOPRODUCTS
0:20:57	TITZE DATENTECHNIK GmbH
0:20:58	ALLIED SIGNAL INC.
0:20:59	MIRO COMPUTER PRODUCTS AG
0:20:5a	COMPUTER IDENTICS
0:20:5b	Kentrox, LLC
0:20:5c	InterNet Systems of Florida, Inc.
0:20:5d	NANOMATIC OY
0:20:5e	CASTLE ROCK, INC.
0:20:5f	GAMMADATA COMPUTER GMBH
0:20:6	GARRETT COMMUNICATIONS, INC.
0:20:60	ALCATEL ITALIA S.p.A.
0:20:61	DYNATECH COMMUNICATIONS, INC.
0:20:62	SCORPION LOGIC, LTD.
0:20:63	WIPRO INFOTECH LTD.
0:20:64	PROTEC MICROSYSTEMS, INC.
0:20:65	SUPERNET NETWORKING INC.
0:20:66	GENERAL MAGIC, INC.
0:20:67	PRIVATE
0:20:68	ISDYNE
0:20:69	ISDN SYSTEMS CORPORATION
0:20:6a	OSAKA COMPUTER CORP.
0:20:6b	KONICA MINOLTA HOLDINGS, INC.
0:20:6c	EVERGREEN TECHNOLOGY CORP.
0:20:6d	DATA RACE, INC.
0:20:6e	XACT, INC.
0:20:6f	FLOWPOINT CORPORATION
0:20:7	SFA, INC.
0:20:70	HYNET, LTD.
0:20:71	IBR GMBH
0:20:72	WORKLINK INNOVATIONS
0:20:73	FUSION SYSTEMS CORPORATION
0:20:74	SUNGWOON SYSTEMS
0:20:75	MOTOROLA COMMUNICATION ISRAEL
0:20:76	REUDO CORPORATION
0:20:77	KARDIOS SYSTEMS CORP.
0:20:78	RUNTOP, INC.
0:20:79	MIKRON GMBH
0:20:7a	WiSE Communications, Inc.
0:20:7b	Intel Corporation
0:20:7c	AUTEC GmbH
0:20:7d	ADVANCED COMPUTER APPLICATIONS
0:20:7e	FINECOM Co., Ltd.
0:20:7f	KYOEI SANGYO CO., LTD.
0:20:8	CABLE & COMPUTER TECHNOLOGY
0:20:80	SYNERGY (UK) LTD.
0:20:81	TITAN ELECTRONICS
0:20:82	ONEAC CORPORATION
0:20:83	PRESTICOM INCORPORATED
0:20:84	OCE PRINTING SYSTEMS, GMBH
0:20:85	EXIDE ELECTRONICS
0:20:86	MICROTECH ELECTRONICS LIMITED
0:20:87	MEMOTEC COMMUNICATIONS CORP.
0:20:88	GLOBAL VILLAGE COMMUNICATION
0:20:89	T3PLUS NETWORKING, INC.
0:20:8a	SONIX COMMUNICATIONS, LTD.
0:20:8b	LAPIS TECHNOLOGIES, INC.
0:20:8c	GALAXY NETWORKS, INC.
0:20:8d	CMD TECHNOLOGY
0:20:8e	CHEVIN SOFTWARE ENG. LTD.
0:20:8f	ECI TELECOM LTD.
0:20:9	PACKARD BELL ELEC., INC.
0:20:90	ADVANCED COMPRESSION TECHNOLOGY, INC.
0:20:91	J125, NATIONAL SECURITY AGENCY
0:20:92	CHESS ENGINEERING B.V.
0:20:93	LANDINGS TECHNOLOGY CORP.
0:20:94	CUBIX CORPORATION
0:20:95	RIVA ELECTRONICS
0:20:96	Invensys
0:20:97	APPLIED SIGNAL TECHNOLOGY
0:20:98	HECTRONIC AB
0:20:99	BON ELECTRIC CO., LTD.
0:20:9a	THE 3DO COMPANY
0:20:9b	ERSAT ELECTRONIC GMBH
0:20:9c	PRIMARY ACCESS CORP.
0:20:9d	LIPPERT AUTOMATIONSTECHNIK
0:20:9e	BROWN'S OPERATING SYSTEM SERVICES, LTD.
0:20:9f	MERCURY COMPUTER SYSTEMS, INC.
0:20:a	SOURCE-COMM CORP.
0:20:a0	OA LABORATORY CO., LTD.
0:20:a1	DOVATRON
0:20:a2	GALCOM NETWORKING LTD.
0:20:a3	DIVICOM INC.
0:20:a4	MULTIPOINT NETWORKS
0:20:a5	API ENGINEERING
0:20:a6	PROXIM, INC.
0:20:a7	PAIRGAIN TECHNOLOGIES, INC.
0:20:a8	SAST TECHNOLOGY CORP.
0:20:a9	WHITE HORSE INDUSTRIAL
0:20:aa	DIGIMEDIA VISION LTD.
0:20:ab	MICRO INDUSTRIES CORP.
0:20:ac	INTERFLEX DATENSYSTEME GMBH
0:20:ad	LINQ SYSTEMS
0:20:ae	ORNET DATA COMMUNICATION TECH.
0:20:af	3COM CORPORATION
0:20:b	OCTAGON SYSTEMS CORP.
0:20:b0	GATEWAY DEVICES, INC.
0:20:b1	COMTECH RESEARCH INC.
0:20:b2	GKD Gesellschaft Fur Kommunikation Und Datentechnik
0:20:b3	SCLTEC COMMUNICATIONS SYSTEMS
0:20:b4	TERMA ELEKTRONIK AS
0:20:b5	YASKAWA ELECTRIC CORPORATION
0:20:b6	AGILE NETWORKS, INC.
0:20:b7	NAMAQUA COMPUTERWARE
0:20:b8	PRIME OPTION, INC.
0:20:b9	METRICOM, INC.
0:20:ba	CENTER FOR HIGH PERFORMANCE
0:20:bb	ZAX CORPORATION
0:20:bc	Long Reach Networks Pty Ltd
0:20:bd	NIOBRARA R & D CORPORATION
0:20:be	LAN ACCESS CORP.
0:20:bf	AEHR TEST SYSTEMS
0:20:c	ADASTRA SYSTEMS CORP.
0:20:c0	PULSE ELECTRONICS, INC.
0:20:c1	SAXA, Inc.
0:20:c2	TEXAS MEMORY SYSTEMS, INC.
0:20:c3	COUNTER SOLUTIONS LTD.
0:20:c4	INET,INC.
0:20:c5	EAGLE TECHNOLOGY
0:20:c6	NECTEC
0:20:c7	AKAI Professional M.I. Corp.
0:20:c8	LARSCOM INCORPORATED
0:20:c9	VICTRON BV
0:20:ca	DIGITAL OCEAN
0:20:cb	PRETEC ELECTRONICS CORP.
0:20:cc	DIGITAL SERVICES, LTD.
0:20:cd	HYBRID NETWORKS, INC.
0:20:ce	LOGICAL DESIGN GROUP, INC.
0:20:cf	TEST & MEASUREMENT SYSTEMS INC
0:20:d	CARL ZEISS
0:20:d0	VERSALYNX CORPORATION
0:20:d1	MICROCOMPUTER SYSTEMS (M) SDN.
0:20:d2	RAD DATA COMMUNICATIONS, LTD.
0:20:d3	OST (OUEST STANDARD TELEMATIQU
0:20:d4	CABLETRON - ZEITTNET INC.
0:20:d5	VIPA GMBH
0:20:d6	BREEZECOM
0:20:d7	JAPAN MINICOMPUTER SYSTEMS CO., Ltd.
0:20:d8	Nortel Networks
0:20:d9	PANASONIC TECHNOLOGIES, INC./MIECO-US
0:20:da	Alcatel North America ESD
0:20:db	XNET TECHNOLOGY, INC.
0:20:dc	DENSITRON TAIWAN LTD.
0:20:dd	Cybertec Pty Ltd
0:20:de	JAPAN DIGITAL LABORAT'Y CO.LTD
0:20:df	KYOSAN ELECTRIC MFG. CO., LTD.
0:20:e	SATELLITE TECHNOLOGY MGMT, INC
0:20:e0	Actiontec Electronics, Inc.
0:20:e1	ALAMAR ELECTRONICS
0:20:e2	INFORMATION RESOURCE ENGINEERING
0:20:e3	MCD KENCOM CORPORATION
0:20:e4	HSING TECH ENTERPRISE CO., LTD
0:20:e5	APEX DATA, INC.
0:20:e6	LIDKOPING MACHINE TOOLS AB
0:20:e7	B&W NUCLEAR SERVICE COMPANY
0:20:e8	DATATREK CORPORATION
0:20:e9	DANTEL
0:20:ea	EFFICIENT NETWORKS, INC.
0:20:eb	CINCINNATI MICROWAVE, INC.
0:20:ec	TECHWARE SYSTEMS CORP.
0:20:ed	GIGA-BYTE TECHNOLOGY CO., LTD.
0:20:ee	GTECH CORPORATION
0:20:ef	USC CORPORATION
0:20:f	TANBAC CO., LTD.
0:20:f0	UNIVERSAL MICROELECTRONICS CO.
0:20:f1	ALTOS INDIA LIMITED
0:20:f2	SUN MICROSYSTEMS, INC.
0:20:f3	RAYNET CORPORATION
0:20:f4	SPECTRIX CORPORATION
0:20:f5	PANDATEL AG
0:20:f6	NET TEK  AND KARLNET, INC.
0:20:f7	CYBERDATA
0:20:f8	CARRERA COMPUTERS, INC.
0:20:f9	PARALINK NETWORKS, INC.
0:20:fa	GDE SYSTEMS, INC.
0:20:fb	OCTEL COMMUNICATIONS CORP.
0:20:fc	MATROX
0:20:fd	ITV TECHNOLOGIES, INC.
0:20:fe	TOPWARE INC. / GRAND COMPUTER
0:20:ff	SYMMETRICAL TECHNOLOGIES
0:26:54	3Com Corporation
0:2:0	Net & Sys Co., Ltd.
0:2:1	IFM Electronic gmbh
0:2:10	Fenecom
0:2:11	Nature Worldwide Technology Corp.
0:2:12	SierraCom
0:2:13	S.D.E.L.
0:2:14	DTVRO
0:2:15	Cotas Computer Technology A/B
0:2:16	Cisco Systems, Inc.
0:2:17	Cisco Systems, Inc.
0:2:18	Advanced Scientific Corp
0:2:19	Paralon Technologies
0:2:1a	Zuma Networks
0:2:1b	Kollmorgen-Servotronix
0:2:1c	Network Elements, Inc.
0:2:1d	Data General Communication Ltd.
0:2:1e	SIMTEL S.R.L.
0:2:1f	Aculab PLC
0:2:2	Amino Communications, Ltd.
0:2:20	Canon Aptex, Inc.
0:2:21	DSP Application, Ltd.
0:2:22	Chromisys, Inc.
0:2:23	ClickTV
0:2:24	C-COR
0:2:25	Certus Technology, Inc.
0:2:26	XESystems, Inc.
0:2:27	ESD GmbH
0:2:28	Necsom, Ltd.
0:2:29	Adtec Corporation
0:2:2a	Asound Electronic
0:2:2b	SAXA, Inc.
0:2:2c	ABB Bomem, Inc.
0:2:2d	Agere Systems
0:2:2e	TEAC Corp. R& D
0:2:2f	P-Cube, Ltd.
0:2:3	Woonsang Telecom, Inc.
0:2:30	Intersoft Electronics
0:2:31	Ingersoll-Rand
0:2:32	Avision, Inc.
0:2:33	Mantra Communications, Inc.
0:2:34	Imperial Technology, Inc.
0:2:35	Paragon Networks International
0:2:36	INIT GmbH
0:2:37	Cosmo Research Corp.
0:2:38	Serome Technology, Inc.
0:2:39	Visicom
0:2:3a	ZSK Stickmaschinen GmbH
0:2:3b	Redback Networks
0:2:3c	Creative Technology, Ltd.
0:2:3d	NuSpeed, Inc.
0:2:3e	Selta Telematica S.p.a
0:2:3f	Compal Electronics, Inc.
0:2:4	Bodmann Industries Elektronik GmbH
0:2:40	Seedek Co., Ltd.
0:2:41	Amer.com
0:2:42	Videoframe Systems
0:2:43	Raysis Co., Ltd.
0:2:44	SURECOM Technology Co.
0:2:45	Lampus Co, Ltd.
0:2:46	All-Win Tech Co., Ltd.
0:2:47	Great Dragon Information Technology (Group) Co., Ltd.
0:2:48	Pilz GmbH & Co.
0:2:49	Aviv Infocom Co, Ltd.
0:2:4a	Cisco Systems, Inc.
0:2:4b	Cisco Systems, Inc.
0:2:4c	SiByte, Inc.
0:2:4d	Mannesman Dematic Colby Pty. Ltd.
0:2:4e	Datacard Group
0:2:4f	IPM Datacom S.R.L.
0:2:5	Hitachi Denshi, Ltd.
0:2:50	Geyser Networks, Inc.
0:2:51	Soma Networks, Inc.
0:2:52	Carrier Corporation
0:2:53	Televideo, Inc.
0:2:54	WorldGate
0:2:55	IBM Corporation
0:2:56	Alpha Processor, Inc.
0:2:57	Microcom Corp.
0:2:58	Flying Packets Communications
0:2:59	Tsann Kuen China (Shanghai)Enterprise Co., Ltd. IT Group
0:2:5a	Catena Networks
0:2:5b	Cambridge Silicon Radio
0:2:5c	SCI Systems (Kunshan) Co., Ltd.
0:2:5d	Calix Networks
0:2:5e	High Technology Ltd
0:2:5f	Nortel Networks
0:2:6	Telital R&D Denmark A/S
0:2:60	Accordion Networks, Inc.
0:2:61	i3 Micro Technology AB
0:2:62	Soyo Group Soyo Com Tech Co., Ltd
0:2:63	UPS Manufacturing SRL
0:2:64	AudioRamp.com
0:2:65	Virditech Co. Ltd.
0:2:66	Thermalogic Corporation
0:2:67	NODE RUNNER, INC.
0:2:68	Harris Government Communications
0:2:69	Nadatel Co., Ltd
0:2:6a	Cocess Telecom Co., Ltd.
0:2:6b	BCM Computers Co., Ltd.
0:2:6c	Philips CFT
0:2:6d	Adept Telecom
0:2:6e	NeGeN Access, Inc.
0:2:6f	Senao International Co., Ltd.
0:2:7	VisionGlobal Network Corp.
0:2:70	Crewave Co., Ltd.
0:2:71	Vpacket Communications
0:2:72	CC&C Technologies, Inc.
0:2:73	Coriolis Networks
0:2:74	Tommy Technologies Corp.
0:2:75	SMART Technologies, Inc.
0:2:76	Primax Electronics Ltd.
0:2:77	Cash Systemes Industrie
0:2:78	Samsung Electro-Mechanics Co., Ltd.
0:2:79	Control Applications, Ltd.
0:2:7a	IOI Technology Corporation
0:2:7b	Amplify Net, Inc.
0:2:7c	Trilithic, Inc.
0:2:7d	Cisco Systems, Inc.
0:2:7e	Cisco Systems, Inc.
0:2:7f	ask-technologies.com
0:2:8	Unify Networks, Inc.
0:2:80	Mu Net, Inc.
0:2:81	Madge Ltd.
0:2:82	ViaClix, Inc.
0:2:83	Spectrum Controls, Inc.
0:2:84	AREVA T&D
0:2:85	Riverstone Networks
0:2:86	Occam Networks
0:2:87	Adapcom
0:2:88	GLOBAL VILLAGE COMMUNICATION
0:2:89	DNE Technologies
0:2:8a	Ambit Microsystems Corporation
