0:1:a1	Mag-Tek, Inc.
0:1:a2	Logical Co., Ltd.
0:1:a3	Genesys Logic, Inc.
0:1:a4	Microlink Corporation
0:1:a5	Nextcomm, Inc.
0:1:a6	Scientific-Atlanta Arcodan A/S
0:1:a7	Unex Technology Corporation
0:1:a8	Welltech Computer Co., Ltd.
0:1:a9	BMW AG
0:1:aa	Airspan Communications, Ltd.
0:1:ab	Main Street Networks
0:1:ac	Sitara Networks, Inc.
0:1:ad	Coach Master International d.b.a. CMI Worldwide, Inc.
0:1:ae	Trex Enterprises
0:1:af	Motorola Computer Group
0:1:b	Space Cyberlink, Inc.
0:1:b0	Fulltek Technology Co., Ltd.
0:1:b1	General Bandwidth
0:1:b2	Digital Processing Systems, Inc.
0:1:b3	Precision Electronic Manufacturing
0:1:b4	Wayport, Inc.
0:1:b5	Turin Networks, Inc.
0:1:b6	Saejin T&M Co., Ltd.
0:1:b7	Centos, Inc.
0:1:b8	Netsensity, Inc.
0:1:b9	SKF Condition Monitoring
0:1:ba	IC-Net, Inc.
0:1:bb	Frequentis
0:1:bc	Brains Corporation
0:1:bd	Peterson Electro-Musical Products, Inc.
0:1:be	Gigalink Co., Ltd.
0:1:bf	Teleforce Co., Ltd.
0:1:c	System Talks Inc.
0:1:c0	Compulab, Ltd.
0:1:c1	Exbit Technology
0:1:c2	ARK Research Corp.
0:1:c3	Acromag, Inc.
0:1:c4	Neowave, Inc.
0:1:c5	Simpler Networks
0:1:c6	Quarry Technologies
0:1:c7	Cisco Systems, Inc.
0:1:c8	Conrad Corp. [Thomas Conrad Corp.]
0:1:c9	Cisco Systems, Inc.
0:1:ca	Geocast Network Systems, Inc.
0:1:cb	Netgame, Ltd.
0:1:cc	Japan Total Design Communication Co., Ltd.
0:1:cd	Artem
0:1:ce	Custom Micro Products, Ltd.
0:1:cf	Alpha Data Parallel Systems, Ltd.
0:1:d	Coreco, Inc.
0:1:d0	Vitalpoint, Inc.
0:1:d1	Conet Communications, Inc.
0:1:d2	Macpower Peripherals, Ltd.
0:1:d3	Paxcomm, Inc.
0:1:d4	Leisure Time, Inc.
0:1:d5	Haedong Info & Comm Co., Ltd
0:1:d6	MAN Roland Druckmaschinen AG
0:1:d7	F5 Networks, Inc.
0:1:d8	Teltronics, Inc.
0:1:d9	Sigma, Inc.
0:1:da	Wincomm Corporation
0:1:db	Freecom Technologies GmbH
0:1:dc	Activetelco
0:1:dd	Avail Networks
0:1:de	Trango Systems, Inc.
0:1:df	Isdn Communications, Ltd.
0:1:e	Bri-Link Technologies Co., Ltd
0:1:e0	Fast Systems, Inc.
0:1:e1	Kinpo Electronics, Inc.
0:1:e2	Ando Electric Corporation
0:1:e3	Siemens AG
0:1:e4	Sitera, Inc.
0:1:e5	Supernet, Inc.
0:1:e6	Hewlett-Packard Company
0:1:e7	Hewlett-Packard Company
0:1:e8	Force10 Networks, Inc.
0:1:e9	Litton Marine Systems B.V.
0:1:ea	Cirilium Corp.
0:1:eb	C-Com Corporation
0:1:ec	Ericsson Group
0:1:ed	Seta Corp.
0:1:ee	Comtrol Europe, Ltd.
0:1:ef	Camtel Technology Corp.
0:1:f	Nishan Systems, Inc.
0:1:f0	Tridium, Inc.
0:1:f1	Innovative Concepts, Inc.
0:1:f2	Mark of the Unicorn, Inc.
0:1:f3	QPS, Inc.
0:1:f4	Enterasys Networks
0:1:f5	Erim S.A.
0:1:f6	Association of Musical Electronics Industry
0:1:f7	Image Display Systems, Inc.
0:1:f8	Adherent Systems, Ltd.
0:1:f9	Teraglobal Communications Corp.
0:1:fa	Horoscas [Compaq (Page Marq printers)]
0:1:fb	Dotop Technology, Inc.
0:1:fc	Keyence Corporation
0:1:fd	Digital Voice Systems, Inc.
0:1:fe	Digital Equipment Corporation
0:1:ff	Data Direct Networks, Inc.
0:1c:7c	Perq Systems Corporation
0:20:0	Lexmark International, Inc. [Lexmark (Print Server)]
0:20:1	DSP Solutions, Inc.
0:20:10	Jeol System Technology Co. Ltd
0:20:11	Canopus Co., Ltd.
0:20:12	Camtronics Medical Systems
0:20:13	Diversified Technology, Inc.
0:20:14	Global View Co., Ltd.
0:20:15	Actis Computer SA
0:20:16	Showa Electric Wire & Cable Co
0:20:17	Orbotech
0:20:18	CIS Technology Inc. [Realtek]
0:20:19	Ohler GmbH
0:20:1a	N-Base Switch Communications [Nbase]
0:20:1b	Northern Telecom/Network
0:20:1c	Excel, Inc.
0:20:1d	Katana Products
0:20:1e	Netquest Corporation
0:20:1f	Best Power Technology, Inc.
0:20:2	Seritech Enterprise Co., Ltd.
0:20:20	Megatron Computer Industries
0:20:21	Algorithms Software PVT. Ltd.
0:20:22	Teknique, Inc.
0:20:23	T.C. Technologies Pty. Ltd
0:20:24	Pacific Communication Sciences
0:20:25	Control Technology, Inc. [Control Technology Inc (Industrial Controls and Network Interfaces)]
0:20:26	Amkly Systems, Inc.
0:20:27	Ming Fortune Industry Co., Ltd
0:20:28	West EGG Systems, Inc. [Bloomberg]
0:20:29	Teleprocessing Products, Inc. [Tele Processing CSU/DSU (now owned by ADC/Kentrox)]
0:20:2a	N.V. Dzine
0:20:2b	Advanced Telecommunications Modules, Ltd. [ATML (Advanced Telecommunications Modules, Ltd.)]
0:20:2c	Welltronix Co., Ltd.
0:20:2d	Taiyo Corporation
0:20:2e	Daystar Digital
0:20:2f	Zeta Communications, Ltd.
0:20:3	Pixel Power Ltd.
0:20:30	Analog & Digital Systems
0:20:31	Ertec GmbH
0:20:32	Alcatel Taisel
0:20:33	Synapse Technologies, Inc.
0:20:34	Rotec Industrieautomation GmbH
0:20:35	IBM Corporation [IBM (International Business Machines); mainframes, Etherjet printers]
0:20:36	BMC Software
0:20:37	Seagate Technology
0:20:38	VME Microsystems International Corporation
0:20:39	Scinets
0:20:3a	Digital Bi0metrics Inc.
0:20:3b	Wisdm Ltd.
0:20:3c	Eurotime AB
0:20:3d	Novar Electronics Corporation
0:20:3e	Logican Technologies, Inc.
0:20:3f	Juki Corporation
0:20:4	Yamatake-Honeywell Co., Ltd.
0:20:40	Motorola Broadband Communications Sector
0:20:41	Data Net
0:20:42	Datametrics Corp.
0:20:43	Neuron Company Limited
0:20:44	Genitech Pty Ltd
0:20:45	ION Networks, Inc. [Sol Com Systems Limited]
0:20:46	Ciprico, Inc.
0:20:47	Steinbrecher Corp.
0:20:48	Marconi Communications [Fore Systems Inc]
0:20:49	Comtron, Inc.
0:20:4a	Pronet GmbH
0:20:4b	Autocomputer Co., Ltd.
0:20:4c	Mitron Computer Pte Ltd.
0:20:4d	Inovis GmbH
0:20:4e	Network Security Systems, Inc.
0:20:4f	Deutsche Aerospace AG
0:20:5	Simple Technology [simpletech]
0:20:50	Korea Computer Inc.
0:20:51	Phoenix Data Commununications
0:20:52	Ragula Systems
0:20:53	Huntsville Microsystems, Inc.
0:20:54	Eastern Research, Inc.
0:20:55	Altech Co., Ltd.
0:20:56	Neoproducts
0:20:57	Titze Datentechnik GmbH
0:20:58	Allied Signal Inc.
0:20:59	Miro Computer Products AG
0:20:5a	Computer Identics
0:20:5b	Skyline Technology
0:20:5c	Internet Systems of Florida, Inc.
0:20:5d	Nanomatic OY
0:20:5e	Castle Rock, Inc.
0:20:5f	Gammadata Computer GmbH
0:20:6	Garrett Communications, Inc.
0:20:60	Alcatel Italia S.p.A.
0:20:61	Dynatech Communications, Inc.
0:20:62	Scorpion Logic, Ltd.
0:20:63	Wipro Infotech Ltd.
0:20:64	Protec Microsystems, Inc.
0:20:65	Supernet Networking Inc.
0:20:66	General Magic, Inc.
0:20:67	Private [Node Runner Inc]
0:20:68	Isdyne
0:20:69	Isdn Systems Corporation
0:20:6a	Osaka Computer Corp.
0:20:6b	Minolta Camera Co., Ltd. [Minolta Co., Ltd Network printers]
0:20:6c	Evergreen Technology Corp.
0:20:6d	Data Race, Inc.
0:20:6e	Xact, Inc.
0:20:6f	Flowpoint Corporation
0:20:7	SFA, Inc.
0:20:70	Hynet, Ltd.
0:20:71	IBR GmbH
0:20:72	Worklink Innovations
0:20:73	Fusion Systems Corporation
0:20:74	Sungwoon Systems
0:20:75	Motorola Communication Israel
0:20:76	Reudo Corporation
0:20:77	Kardios Systems Corp.
0:20:78	Runtop, Inc.
0:20:79	Mikron GmbH
0:20:7a	Wise Communications, Inc.
0:20:7b	Level One Communications
0:20:7c	Autec GmbH
0:20:7d	Advanced Computer Applications
0:20:7e	Finecom Co., Ltd.
0:20:7f	Kyoei Sangyo Co., Ltd.
0:20:8	Cable & Computer Technology
0:20:80	Synergy (UK) Ltd.
0:20:81	Titan Electronics
0:20:82	Oneac Corporation
0:20:83	Presticom Incorporated
0:20:84	OCE Printing Systems, GmbH
0:20:85	Exide Electronics [3COM Super Stack II UPS management module]
0:20:86	Microtech Electronics Limited
0:20:87	Memotec Communications Corp.
0:20:88	Global Village Communication
0:20:89	T3plus Networking, Inc.
0:20:8a	Sonix Communications, Ltd.
0:20:8b	Lapis Technologies, Inc. [Focus Enhancements]
0:20:8c	Galaxy Networks, Inc.
0:20:8d	CMD Technology
0:20:8e	Chevin Software ENG. Ltd.
0:20:8f	ECI Telecom Ltd.
0:20:9	Packard Bell Elec., Inc.
0:20:90	Advanced Compression Technology, Inc.
0:20:91	J125, National Security Agency
0:20:92	Chess Engineering B.V.
0:20:93	Landings Technology Corp.
0:20:94	Cubix Corporation
0:20:95	Riva Electronics
0:20:96	Invensys
0:20:97	Applied Signal Technology
0:20:98	Hectronic AB
0:20:99	BON Electric Co., Ltd.
0:20:9a	The 3DO Company
0:20:9b	Ersat Electronic GmbH
0:20:9c	Primary Access Corp.
0:20:9d	Lippert Automationstechnik
0:20:9e	Brown's Operating System Services, Ltd.
0:20:9f	Mercury Computer Systems, Inc.
0:20:a	Source-Comm Corp.
0:20:a0	OA Laboratory Co., Ltd.
0:20:a1	Dovatron
0:20:a2	Galcom Networking Ltd.
0:20:a3	Divicom Inc.
0:20:a4	Multipoint Networks
0:20:a5	API Engineering [Newer Technology]
0:20:a6	Proxim, Inc.
0:20:a7	Pairgain Technologies, Inc.
0:20:a8	Sast Technology Corp.
0:20:a9	White Horse Industrial
0:20:aa	Digimedia Vision Ltd.
0:20:ab	Micro Industries Corp.
0:20:ac	Interflex Datensysteme GmbH
0:20:ad	Linq Systems
0:20:ae	Ornet Data Communication Tech.
0:20:af	3com Corporation
0:20:b	Octagon Systems Corp.
0:20:b0	Gateway Devices, Inc.
0:20:b1	Comtech Research Inc.
0:20:b2	GKD Gesellschaft Fur Kommunikation Und Datentechnik [CSP (Printline Multiconnectivity converter)]
0:20:b3	Scltec Communications Systems
0:20:b4	Terma Elektronik AS
0:20:b5	Yaskawa Electric Corporation
0:20:b6	Agile Networks, Inc.
0:20:b7	Namaqua Computerware
0:20:b8	Prime Option, Inc.
0:20:b9	Metricom, Inc.
0:20:ba	Center for High Performance
0:20:bb	ZAX Corporation
0:20:bc	Jtec Pty Ltd.
0:20:bd	Niobrara R & D Corporation
0:20:be	LAN Access Corp.
0:20:bf	Aehr Test Systems
0:20:c	Adastra Systems Corp.
0:20:c0	Pulse Electronics, Inc.
0:20:c1	Taiko Electric Works, Ltd.
0:20:c2	Texas Memory Systems, Inc.
0:20:c3	Counter Solutions Ltd.
0:20:c4	Inet,Inc.
0:20:c5	Eagle Technology [Eagle NE2000]
0:20:c6	Nectec
0:20:c7	Akai Professional M.I. Corp.
0:20:c8	Larscom Incorporated
0:20:c9	Victron BV
0:20:ca	Digital Ocean
0:20:cb	Pretec Electronics Corp.
0:20:cc	Digital Services, Ltd.
0:20:cd	Hybrid Networks, Inc.
0:20:ce	Logical Design Group, Inc.
0:20:cf	Test & Measurement Systems Inc
0:20:d	Carl Zeiss
0:20:d0	Versalynx Corporation [Versalynx Corp. "The One Port" terminal server]
0:20:d1	Microcomputer Systems (M) SDN.
0:20:d2	RAD Data Communications, Ltd.
0:20:d3	OST (Ouest Standard Telematiqu [OST (Ouet Standard Telematique)]
0:20:d4	Cabletron - Zeittnet Inc.
0:20:d5	Vipa GmbH
0:20:d6	Breezecom
0:20:d7	Japan Minicomputer Systems Co., Ltd.
0:20:d8	Nortel Networks [Net Wave]
0:20:d9	Panasonic Technologies, Inc./Mieco-US
0:20:da	Xylan Corporation [Xylan]
0:20:db	Xnet Technology, Inc.
0:20:dc	Densitron Taiwan Ltd.
0:20:dd	AWA Ltd.
0:20:de	Japan Digital Laborat'y Co.Ltd
0:20:df	Kyosan Electric MFG. Co., Ltd.
0:20:e	Satellite Technology Mgmt, Inc
0:20:e0	Premax Electronics, Inc. [Pre Max PE-200 (PCMCIA NE2000-clone card, sold by Info Express)]
0:20:e1	Alamar Electronics
0:20:e2	Information Resource Engineering
0:20:e3	MCD Kencom Corporation
0:20:e4	Hsing Tech Enterprise Co., Ltd
0:20:e5	Apex Data, Inc. [Apex Data]
0:20:e6	Lidkoping Machine Tools AB
0:20:e7	B&W Nuclear Service Company
0:20:e8	Datatrek Corporation
0:20:e9	Dantel
0:20:ea	Efficient Networks, Inc.
0:20:eb	Cincinnati Microwave, Inc.
0:20:ec	Techware Systems Corp.
0:20:ed	Giga-Byte Technology Co., Ltd.
0:20:ee	Gtech Corporation
0:20:ef	USC Corporation
0:20:f	Tanbac Co., Ltd.
0:20:f0	Universal Microelectronics Co.
0:20:f1	Altos India Limited
0:20:f2	Sun Microsystems, Inc.
0:20:f3	Raynet Corporation
0:20:f4	Spectrix Corporation
0:20:f5	Pandatel AG
0:20:f6	Net TEK and Karlnet, Inc. [Net Tek & Karlnet Inc]
0:20:f7	Cyberdata
0:20:f8	Carrera Computers, Inc.
0:20:f9	Paralink Networks, Inc.
0:20:fa	GDE Systems, Inc.
0:20:fb	Octel Communications Corp.
0:20:fc	Matrox
0:20:fd	ITV Technologies, Inc.
0:20:fe	Topware Inc. / Grand Computer
0:20:ff	Symmetrical Technologies
0:2:0	Net & Sys Co., Ltd.
0:2:1	IFM Electronic GmbH
0:2:10	Fenecom
0:2:11	Nature Worldwide Technology Corp.
0:2:12	Sierracom
0:2:13	S.D.E.L.
0:2:14	Dtvro
0:2:15	Cotas Computer Technology A/B
0:2:16	Cisco Systems, Inc. [ESI (Extended Systems, Inc); print servers]
0:2:17	Cisco Systems, Inc.
0:2:18	Advanced Scientific Corp
0:2:19	Paralon Technologies
0:2:1a	Zuma Networks
0:2:1b	Kollmorgen-Servotronix
0:2:1c	Network Elements, Inc.
0:2:1d	Data General Communication Ltd.
0:2:1e	Simtel S.R.L.
0:2:1f	Aculab PLC
0:2:2	Amino Communications, Ltd.
0:2:20	Canon Aptex, Inc.
0:2:21	DSP Application, Ltd.
0:2:22	Chromisys, Inc.
0:2:23	Clicktv
0:2:24	Lantern Communications, Inc.
0:2:25	Certus Technology, Inc.
0:2:26	Xesystems, Inc.
0:2:27	ESD GmbH
0:2:28	Necsom, Ltd.
0:2:29	Adtec Corporation
0:2:2a	Asound Electronic
0:2:2b	Tamura Electric Works, Ltd.
0:2:2c	ABB Bomem, Inc.
0:2:2d	Agere Systems
0:2:2e	Teac Corp. R& D
0:2:2f	P-Cube, Ltd.
0:2:3	Woonsang Telecom, Inc.
0:2:30	Intersoft Electronics
0:2:31	Ingersoll-Rand
0:2:32	Avision, Inc.
0:2:33	Mantra Communications, Inc.
0:2:34	Imperial Technology, Inc.
0:2:35	Paragon Networks International
0:2:36	Init GmbH
0:2:37	Cosmo Research Corp.
0:2:38	Serome Technology, Inc.
0:2:39	Visicom
0:2:3a	ZSK Stickmaschinen GmbH
0:2:3b	Redback Networks
0:2:3c	Creative Technology, Ltd.
0:2:3d	Nuspeed, Inc.
0:2:3e	Selta Telematica S.p.a
0:2:3f	Compal Electronics, Inc.
0:2:4	Bodmann Industries Elektronik GmbH [Novell NE3200]
0:2:40	Seedek Co., Ltd.
0:2:41	Amer.com
0:2:42	Videoframe Systems
0:2:43	Raysis Co., Ltd.
0:2:44	Surecom Technology Co.
0:2:45	Lampus Co, Ltd.
0:2:46	All-Win Tech Co., Ltd.
0:2:47	Great Dragon Information Technology (Group) Co., Ltd.
0:2:48	Pila GmbH & Co.
0:2:49	Aviv Infocom Co, Ltd.
0:2:4a	Cisco Systems, Inc.
0:2:4b	Cisco Systems, Inc.
0:2:4c	Sibyte, Inc.
0:2:4d	Mannesman Dematic Colby Pty. Ltd.
0:2:4e	Datacard Group
0:2:4f	IPM Datacom S.R.L.
0:2:5	Hitachi Denshi, Ltd. [Hamilton (Sparc Clones)]
0:2:50	Geyser Networks, Inc.
0:2:51	Soma Networks
0:2:52	Carrier Corporation
0:2:53	Televideo, Inc.
0:2:54	Worldgate
0:2:55	IBM Corporation
0:2:56	Alpha Processor, Inc.
0:2:57	Microcom Corp.
0:2:58	Flying Packets Communications
0:2:59	Tsann Kuen China (Shanghai)Enterprise Co., Ltd. IT Group
0:2:5a	Catena Networks
0:2:5b	Cambridge Silicon Radio
0:2:5c	SCI Systems (Kunshan) Co., Ltd.
0:2:5d	Calix Networks
0:2:5e	High Technology Ltd
0:2:5f	Nortel Networks
0:2:6	Telital R&D Denmark A/S
0:2:60	Accordion Networks, Inc.
0:2:61	i3 Micro Technology AB
0:2:62	Soyo Group Soyo Com Tech Co., Ltd
0:2:63	UPS Manufacturing SRL
0:2:64	Audioramp.com
0:2:65	Virditech Co. Ltd.
0:2:66	Thermalogic Corporation
0:2:67	Node Runner, Inc.
0:2:68	Harris Government Communications
0:2:69	Nadatel Co., Ltd
0:2:6a	Cocess Telecom Co., Ltd.
0:2:6b	BCM Computers Co., Ltd.
0:2:6c	Philips CFT
0:2:6d	Adept Telecom
0:2:6e	Negen Access, Inc.
0:2:6f	Senao International Co., Ltd.
0:2:7	Private
0:2:70	Crewave Co., Ltd.
0:2:71	Vpacket Communications
0:2:72	CC&C Technologies, Inc.
0:2:73	Coriolis Networks
0:2:74	Tommy Technologies Corp.
0:2:75	Smart Technologies, Inc.
0:2:76	Primax Electronics Ltd.
0:2:77	Cash Systemes Industrie
0:2:78	Samsung Electro-Mechanics Co., Ltd.
0:2:79	Control Applications, Ltd.
0:2:7a	IOI Technology Corporation
0:2:7b	Amplify Net, Inc.
0:2:7c	Trilithic, Inc.
0:2:7d	Cisco Systems, Inc.
0:2:7e	Cisco Systems, Inc.
0:2:7f	ask-Technologies.com
0:2:8	Unify Networks, Inc.
0:2:80	Mu Net, Inc.
0:2:81	Madge Networks Limited
0:2:82	Viaclix, Inc.
0:2:83	Spectrum Controls, Inc.
0:2:84	Alstom T&D P&C
0:2:85	Riverstone Networks
0:2:86	Occam Networks
0:2:87	Adapcom
0:2:88	Global Village Communication [Global Village (PCcard in Mac portable)]
0:2:89	DNE Technologies
0:2:8a	Ambit Microsystems Corporation
0:2:8b	Vdsl Systems OY
0:2:8c	Micrel-Synergy Semiconductor
0:2:8d	Movita Technologies, Inc.
0:2:8e	Rapid 5 Networks, Inc.
0:2:8f	Globetek, Inc.
0:2:9	Shenzhen SED Information Technology Co., Ltd.
0:2:90	Woorigisool, Inc.
0:2:91	Open Network Co., Ltd.
0:2:92	Logic Innovations, Inc.
0:2:93	Solid Data Systems
0:2:94	Tokyo Sokushin Co., Ltd.
0:2:95	IP.Access Limited
0:2:96	Lectron Co,. Ltd.
0:2:97	C-COR.net
0:2:98	Broadframe Corporation
0:2:99	Apex, Inc.
0:2:9a	Storage Apps
0:2:9b	Kreatel Communications AB
0:2:9c	3com
0:2:9d	Merix Corp.
0:2:9e	Information Equipment Co., Ltd.
0:2:9f	L-3 Communication Aviation Recorders
0:2:a	Gefran Spa
0:2:a0	Flatstack Ltd.
0:2:a1	World Wide Packets
0:2:a2	Hilscher GmbH
0:2:a3	ABB Power Automation
0:2:a4	Addpac Technology Co., Ltd.
0:2:a5	Compaq Computer Corporation
0:2:a6	Effinet Systems Co., Ltd.
0:2:a7	Vivace Networks
0:2:a8	Air Link Technology
0:2:a9	Racom, s.r.o.
0:2:aa	Plcom Co., Ltd.
0:2:ab	CTC Union Technologies Co., Ltd.
0:2:ac	3par Data
0:2:ad	Asahi Optical Co., Ltd.
0:2:ae	Scannex Electronics Ltd.
0:2:af	Telecruz Technology, Inc.
0:2:b	Native Networks, Inc.
0:2:b0	Hokubu Communication & Industrial Co., Ltd.
0:2:b1	Anritsu, Ltd.
0:2:b2	Cablevision
0:2:b3	Intel Corporation
0:2:b4	Daphne
0:2:b5	Avnet, Inc.
0:2:b6	Acrosser Technology Co., Ltd.
0:2:b7	Watanabe Electric Industry Co., Ltd.
0:2:b8	WHI Konsult AB
0:2:b9	Cisco Systems, Inc.
0:2:ba	Cisco Systems, Inc.
0:2:bb	Continuous Computing
0:2:bc	LVL 7 Systems, Inc.
0:2:bd	Bionet Co., Ltd.
0:2:be	Totsu Engineering, Inc.
0:2:bf	Dotrocket, Inc.
0:2:c	Metro-Optix
0:2:c0	Bencent Tzeng Industry Co., Ltd.
0:2:c1	Innovative Electronic Designs, Inc.
0:2:c2	Net Vision Telecom
0:2:c3	Arelnet Ltd.
0:2:c4	Vector International Buba
0:2:c5	Evertz Microsystems Ltd.
0:2:c6	Data Track Technology PLC
0:2:c7	Alps Electric Co., Ltd.
0:2:c8	Technocom Communications Technology (pte) Ltd
0:2:c9	Mellanox Technologies
0:2:ca	Endpoints, Inc.
0:2:cb	Tristate Ltd.
0:2:cc	M.C.C.I
0:2:cd	Teledream, Inc.
0:2:ce	Foxjet, Inc.
0:2:cf	Zygate Communications, Inc.
0:2:d	Micronpc.com
0:2:d0	Comdial Corporation
0:2:d1	Vivotek, Inc.
0:2:d2	Workstation AG
0:2:d3	Netbotz, Inc.
0:2:d4	PDA Peripherals, Inc.
0:2:d5	ACR
0:2:d6	Nice Systems
0:2:d7	Empeg Ltd
0:2:d8	Brecis Communications Corporation
0:2:d9	Reliable Controls
0:2:da	Exio Communications, Inc.
0:2:db	Netsec
0:2:dc	Fujitsu General Limited
0:2:dd	Bromax Communications, Ltd.
0:2:de	Astrodesign, Inc.
0:2:df	Net Com Systems, Inc.
0:2:e	Laurel Networks, Inc.
0:2:e0	Etas GmbH
0:2:e1	Integrated Network Corporation
0:2:e2	NDC Infared Engineering
0:2:e3	Lite-ON Communications, Inc.
0:2:e4	JC Hyun Systems, Inc.
0:2:e5	Timeware Ltd.
0:2:e6	Gould Instrument Systems, Inc.
0:2:e7	CAB GmbH & Co KG
0:2:e8	E.D.&A.
0:2:e9	CS Systemes De Securite - C3S
0:2:ea	Videonics, Inc.
0:2:eb	Pico Communications
0:2:ec	Maschoff Design Engineering
0:2:ed	DXO Telecom Co., Ltd.
0:2:ee	Nokia Danmark A/S
0:2:ef	CCC Network Systems Group Ltd.
0:2:f	Aatr
0:2:f0	AME Optimedia Technology Co., Ltd.
0:2:f1	Pinetron Co., Ltd.
0:2:f2	Edevice, Inc.
0:2:f3	Media Serve Co., Ltd.
0:2:f4	Pctel, Inc.
0:2:f5	Vive Synergies, Inc.
0:2:f6	Equipe Communications
0:2:f7	ARM
0:2:f8	Seakr Engineering, Inc.
0:2:f9	Mimos Semiconductor SDN BHD
0:2:fa	DX Antenna Co., Ltd.
0:2:fb	Baumuller Aulugen-Systemtechnik GmbH
0:2:fc	Cisco Systems, Inc.
0:2:fd	Cisco Systems, Inc.
0:2:fe	Viditec, Inc.
0:2:ff	Handan Broad Infocom
0:30:0	Allwell Technology Corp.
0:30:1	SMP
0:30:10	Visionetics International
0:30:11	HMS Fieldbus Systems AB
0:30:12	Digital Engineering Ltd.
0:30:13	NEC Corporation
0:30:14	Divio, Inc.
0:30:15	CP Clare Corp.
0:30:16	Ishida Co., Ltd.
0:30:17	Terastack Ltd.
0:30:18	Jetway Information Co., Ltd.
0:30:19	Cisco Systems, Inc.
0:30:1a	Smartbridges Pte. Ltd.
0:30:1b	Shuttle, Inc.
0:30:1c	Altvater Airdata Systems
0:30:1d	Skystream, Inc.
0:30:1e	3com Europe Ltd.
0:30:1f	Optical Networks, Inc.
0:30:2	Expand Networks
0:30:20	TSI, Inc..
0:30:21	Hsing Tech. Enterprise Co.,Ltd
0:30:22	Fong Kai Industrial Co., Ltd.
0:30:23	Cogent Computer Systems, Inc.
0:30:24	Cisco Systems, Inc.
0:30:25	Checkout Computer Systems, Ltd
0:30:26	Heitel
0:30:27	Kerbango, Inc.
0:30:28	Fase Saldatura srl
0:30:29	Opicom
0:30:2a	Southern Information
0:30:2b	Inalp Networks, Inc.
0:30:2c	Sylantro Systems Corporation
0:30:2d	Quantum Bridge Communications
0:30:2e	Hoft & Wessel AG
0:30:2f	Smiths Industries
0:30:3	Phasys Ltd.
0:30:30	Harmonix Corporation
0:30:31	Lightwave Communications, Inc.
0:30:32	Magicram, Inc.
0:30:33	Orient Telecom Co., Ltd.
0:30:34	Private
0:30:35	Private
0:30:36	RMP Elektroniksysteme GmbH
0:30:37	Packard Bell Nec Services
0:30:38	XCP, Inc.
0:30:39	Softbook Press
0:30:3a	Maatel
0:30:3b	Powercom Technology
0:30:3c	Onnto Corp.
0:30:3d	IVA Corporation
0:30:3e	Radcom Ltd.
0:30:3f	Turbocomm Tech Inc.
0:30:4	Leadtek Research Inc.
0:30:40	Cisco Systems, Inc.
0:30:41	Saejin T & M Co., Ltd.
0:30:42	Detewe-Deutsche Telephonwerke
0:30:43	Idream Technologies, Pte. Ltd.
0:30:44	Portsmith LLC
0:30:45	Village Networks, Inc. (VNI)
0:30:46	Controlled Electronic Manageme
0:30:47	Nissei Electric Co., Ltd.
0:30:48	Supermicro Computer, Inc.
0:30:49	Bryant Technology, Ltd.
0:30:4a	Fraunhofer Institute IMS
0:30:4b	Orbacom Systems, Inc.
0:30:4c	Appian Communications, Inc.
0:30:4d	ESI
0:30:4e	Bustec Production Ltd.
0:30:4f	Planet Technology Corporation
0:30:5	Fujitsu Siemens Computers
0:30:50	Versa Technology
0:30:51	Orbit Avionic & Communication
0:30:52	Elastic Networks
0:30:53	Basler AG
0:30:54	Castlenet Technology, Inc.
0:30:55	Hitachi Semiconductor America,
0:30:56	Beck IPC GmbH
0:30:57	E-Tel Corporation
0:30:58	API Motion
0:30:59	Digital-Logic AG
0:30:5a	Telgen Corporation
0:30:5b	Module Department
0:30:5c	Smar Laboratories Corp.
0:30:5d	Digitra Systems, Inc.
0:30:5e	Abelko Innovation
0:30:5f	Imacon APS
0:30:6	Superpower Computer
0:30:60	Starmatix, Inc.
0:30:61	Mobytel
0:30:62	Path 1 Network Technol's Inc.
0:30:63	Santera Systems, Inc.
0:30:64	Adlink Technology, Inc.
0:30:65	Apple Computer, Inc.
0:30:66	Digital Wireless Corporation
0:30:67	Biostar Microtech Int'l Corp.
0:30:68	Cybernetics Tech. Co., Ltd.
0:30:69	Impacct Technology Corp.
0:30:6a	Penta Media Co., Ltd.
0:30:6b	Cmos Systems, Inc.
0:30:6c	Hitex Holding GmbH
0:30:6d	Lucent Technologies
0:30:6e	Hewlett Packard
0:30:6f	Seyeon Tech. Co., Ltd.
0:30:7	Opti, Inc.
0:30:70	1net Corporation
0:30:71	Cisco Systems, Inc.
0:30:72	Intellibyte Inc.
0:30:73	International Microsystems, In
0:30:74	Equiinet Ltd.
0:30:75	Adtech
0:30:76	Akamba Corporation
0:30:77	Onprem Networks
0:30:78	Cisco Systems, Inc.
0:30:79	Cqos, Inc.
0:30:7a	Advanced Technology & Systems
0:30:7b	Cisco Systems, Inc.
0:30:7c	Adid SA
0:30:7d	GRE America, Inc.
0:30:7e	Redflex Communication Systems
0:30:7f	Irlan Ltd.
0:30:8	Avio Digital, Inc.
0:30:80	Cisco Systems, Inc.
0:30:81	Altos C&C
0:30:82	Taihan Electric Wire Co., Ltd.
0:30:83	Ivron Systems
0:30:84	Allied Telesyn Internaional
0:30:85	Cisco Systems, Inc.
0:30:86	Transistor Devices, Inc.
0:30:87	Vega Grieshaber KG
